2016-01-04,77.14
2016-01-05,76.97
2016-01-06,77.65
2016-01-07,77.21
2016-01-08,76.9
2016-01-11,78.56
2016-01-12,80.36
2016-01-13,78.43
2016-01-14,79.72
2016-01-15,76.9
2016-01-19,78.34
2016-01-20,77.47
2016-01-21,77.99
2016-01-22,78.27
2016-01-25,78.31
2016-01-26,78.94
2016-01-27,78.89
2016-01-28,77.7
2016-01-29,79.8
2016-02-01,79.7
2016-02-02,77.71
2016-02-03,79.07
2016-02-04,78.23
2016-02-05,75.4
2016-02-08,74.31
2016-02-09,74.88
2016-02-10,74.95
2016-02-11,74.29
2016-02-12,73.68
2016-02-16,75.74
2016-02-17,76.77
2016-02-18,76.75
2016-02-19,77.63
2016-02-22,77.6
2016-02-23,76.78
2016-02-24,76.03
2016-02-25,78.08
2016-02-26,76.42
2016-02-29,75.34
2016-03-01,77.91
2016-03-02,77.71
2016-03-03,76.67
2016-03-04,76.94
2016-03-07,76.46
2016-03-08,76.34
2016-03-09,77.02
2016-03-10,76.86
2016-03-11,78.65
2016-03-14,78.76
2016-03-15,79.32
2016-03-16,80.07
2016-03-17,79.88
2016-03-18,79.91
2016-03-21,79.62
2016-03-22,79.56
2016-03-23,79.49
2016-03-24,79.44
2016-03-28,80.23
2016-03-29,80.2
2016-03-30,80.69
2016-03-31,80.42
2016-04-01,79.73
2016-04-04,79.54
2016-04-05,77.85
2016-04-06,79.19
2016-04-07,77.27
2016-04-08,76.71
2016-04-11,76.9
2016-04-12,78.58
2016-04-13,78.33
2016-04-14,79.03
2016-04-15,78.51
2016-04-18,79.34
2016-04-19,80.63
2016-04-20,80.55
2016-04-21,80.12
2016-04-22,80.2
2016-04-25,79.95
2016-04-26,79.5
2016-04-27,81.02
2016-04-28,79.37
2016-04-29,78.62
2016-05-02,79.75
2016-05-03,78.52
2016-05-04,77.47
2016-05-05,77.07
2016-05-06,77.33
2016-05-09,78.31
2016-05-10,77.59
2016-05-11,76.86
2016-05-12,77.25
2016-05-13,77.03
2016-05-16,77.83
2016-05-17,76.96
2016-05-18,77.52
2016-05-19,76.8
2016-05-20,77.72
2016-05-23,77.95
2016-05-24,79.55
2016-05-25,80.51
2016-05-26,81.21
2016-05-27,81
2016-05-31,81.07
2016-06-01,81.21
2016-06-02,80.92
2016-06-03,81.17
2016-06-06,81.33
2016-06-07,81.9
2016-06-08,81.52
2016-06-09,80.74
2016-06-10,78.44
2016-06-13,76.79
2016-06-14,76.11
2016-06-15,75.83
2016-06-16,76.2
2016-06-17,76.9
2016-06-20,78.09
2016-06-21,79.42
2016-06-22,78.83
2016-06-23,81.07
2016-06-24,73.94
2016-06-27,72.02
2016-06-28,73.85
2016-06-29,75.1
2016-06-30,75.02
2016-07-01,74.97
2016-07-05,74.16
2016-07-06,74.71
2016-07-07,74.59
2016-07-08,76.6
2016-07-11,78.02
2016-07-12,78.31
2016-07-13,78.09
2016-07-14,79.21
2016-07-15,78.97
2016-07-18,79.59
2016-07-19,79.32
2016-07-20,83.71
2016-07-21,84.2
2016-07-22,84.45
2016-07-25,84.69
2016-07-26,85.33
2016-07-27,86.15
2016-07-28,86.54
2016-07-29,87.39
2016-08-01,87.28
2016-08-02,86.53
2016-08-03,86.15
2016-08-04,85.97
2016-08-05,86.21
2016-08-08,85.87
2016-08-09,87.28
2016-08-10,87.67
2016-08-11,87.72
2016-08-12,87.53
2016-08-15,88
2016-08-16,87.74
2016-08-17,87.86
2016-08-18,88.05
2016-08-19,88.18
2016-08-22,87.56
2016-08-23,87.78
2016-08-24,87.36
2016-08-25,87.39
2016-08-26,87.27
2016-08-29,87.2
2016-08-30,88.74
2016-08-31,87.97
2016-09-01,88.47
2016-09-02,89.64
2016-09-06,90.4
2016-09-07,90.82
2016-09-08,89.54
2016-09-09,87.64
2016-09-12,88.76
2016-09-13,88.15
2016-09-14,88.32
2016-09-15,88.67
2016-09-16,86.86
2016-09-19,88.09
2016-09-20,89.04
2016-09-21,90.32
2016-09-22,92.36
2016-09-23,91.54
2016-09-26,90.74
2016-09-27,91.06
2016-09-28,92.08
2016-09-29,89.54
2016-09-30,91.41
2016-10-03,90.89
2016-10-04,90.57
2016-10-05,90.96
2016-10-06,90.93
2016-10-07,89.57
2016-10-10,90.09
2016-10-11,88.61
2016-10-12,87.22
2016-10-13,87.24
2016-10-14,86.13
2016-10-17,86.35
2016-10-18,87.66
2016-10-19,86.96
2016-10-20,87.28
2016-10-21,88.82
2016-10-24,88.33
2016-10-25,88.31
2016-10-26,87.76
2016-10-27,87.66
2016-10-28,87.89
2016-10-31,87.84
2016-11-01,86.3
2016-11-02,86.05
2016-11-03,84.71
2016-11-04,85.35
2016-11-07,86.71
2016-11-08,86.46
2016-11-09,85.97
2016-11-10,84.35
2016-11-11,83.12
2016-11-14,81.61
2016-11-15,81.84
2016-11-16,82.24
2016-11-17,82.46
2016-11-18,83.22
2016-11-21,84.25
2016-11-22,85.4
2016-11-23,84.14
2016-11-25,85.61
2016-11-28,84.56
2016-11-29,84.52
2016-11-30,83.22
2016-12-01,81.91
2016-12-02,81.92
2016-12-05,83.13
2016-12-06,82.99
2016-12-07,84.74
2016-12-08,84.24
2016-12-09,84.43
2016-12-12,84.46
2016-12-13,85.44
2016-12-14,84.91
2016-12-15,84.68
2016-12-16,85.01
2016-12-19,85.27
2016-12-20,86.05
2016-12-21,85.95
2016-12-22,85.71
2016-12-23,85.69
2016-12-27,85.8
2016-12-28,85.68
2016-12-29,86.51
2016-12-30,86.43
2017-01-03,86.3
2017-01-04,86.66
2017-01-05,87.85
2017-01-06,88.47
2017-01-09,89.36
2017-01-10,88.63
2017-01-11,88.79
2017-01-12,89.39
2017-01-13,89.44
2017-01-17,89.64
2017-01-18,89.35
2017-01-19,89.23
2017-01-20,89.4
2017-01-23,89.3
2017-01-24,89.63
2017-01-25,91.22
2017-01-26,90.82
2017-01-27,91.12
2017-01-30,91.33
2017-01-31,91.51
2017-02-01,90.71
2017-02-02,91.87
2017-02-03,92.52
2017-02-06,91.25
2017-02-07,91.96
2017-02-08,91.79
2017-02-09,91.71
2017-02-10,91.73
2017-02-13,92.53
2017-02-14,92.47
2017-02-15,92.45
2017-02-16,92.75
2017-02-17,92.46
2017-02-21,93.15
2017-02-22,94.01
2017-02-23,94.14
2017-02-24,93.37
2017-02-27,93.22
2017-02-28,93.18
2017-03-01,94.48
2017-03-02,94.46
2017-03-03,94.64
2017-03-06,94.09
2017-03-07,94.02
2017-03-08,94.18
2017-03-09,94.57
2017-03-10,95.18
2017-03-13,95.12
2017-03-14,94.7
2017-03-15,96.04
2017-03-16,97.34
2017-03-17,97.36
2017-03-20,98.11
2017-03-21,97.01
2017-03-22,97.65
2017-03-23,97.87
2017-03-24,97.89
2017-03-27,97.35
2017-03-28,98.49
2017-03-29,98.41
2017-03-30,97.91
2017-03-31,98.17
2017-04-03,98.21
2017-04-04,98.47
2017-04-05,97.38
2017-04-06,97.27
2017-04-07,97.52
2017-04-10,97.39
2017-04-11,97.06
2017-04-12,97.34
2017-04-13,96.18
2017-04-17,96.78
2017-04-18,97.02
2017-04-19,97.05
2017-04-20,97.15
2017-04-21,97
2017-04-24,101.38
2017-04-25,102.13
2017-04-26,100.25
2017-04-27,100.7
2017-04-28,100.18
2017-05-01,100.94
2017-05-02,101.37
2017-05-03,100.89
2017-05-04,102.36
2017-05-05,103.88
2017-05-08,103.31
2017-05-09,103.67
2017-05-10,103.39
2017-05-11,102.15
2017-05-12,103.37
2017-05-15,103.51
2017-05-16,104.69
2017-05-17,103.91
2017-05-18,103.93
2017-05-19,105.08
2017-05-22,105.74
2017-05-23,106.28
2017-05-24,106.59
2017-05-25,106.81
2017-05-26,106.3
2017-05-30,106.62
2017-05-31,107.56
2017-06-01,107.12
2017-06-02,108.6
2017-06-05,108.24
2017-06-06,107.64
2017-06-07,107.48
2017-06-08,107.53
2017-06-09,106.06
2017-06-12,103.58
2017-06-13,104.98
2017-06-14,105.39
2017-06-15,104.21
