2016-12-06,59.95,
2016-12-07,61.37,
2016-12-08,61.01,
2016-12-09,61.97,
2016-12-12,62.17,
2016-12-13,62.98,
2016-12-14,62.68,
2016-12-15,62.58,
2016-12-16,62.3,
2016-12-19,63.62,
2016-12-20,63.54,
2016-12-21,63.54,
2016-12-22,63.55,
2016-12-23,63.24,
2016-12-27,63.28,
2016-12-28,62.99,
2016-12-29,62.9,
2016-12-30,62.14,
2017-01-03,62.58,
2017-01-04,62.3,
2017-01-05,62.3,
2017-01-06,62.84,
2017-01-09,62.64,
2017-01-10,62.62,
2017-01-11,63.19,
2017-01-12,62.61,
2017-01-13,62.7,
2017-01-17,62.53,
2017-01-18,62.5,
2017-01-19,62.3,
2017-01-20,62.74,
2017-01-23,62.96,
2017-01-24,63.52,
2017-01-25,63.68,
2017-01-26,64.27,
2017-01-27,65.78,
2017-01-30,65.13,
2017-01-31,64.65,
2017-02-01,63.58,
2017-02-02,63.17,
2017-02-03,63.68,
2017-02-06,63.64,
2017-02-07,63.43,
2017-02-08,63.34,
2017-02-09,64.06,
2017-02-10,64,
2017-02-13,64.72,
2017-02-14,64.57,
2017-02-15,64.53,
2017-02-16,64.52,
2017-02-17,64.62,
2017-02-21,64.49,
2017-02-22,64.36,
2017-02-23,64.62,
2017-02-24,64.62,
2017-02-27,64.23,
2017-02-28,63.98,
2017-03-01,64.94,
2017-03-02,64.01,
2017-03-03,64.25,
2017-03-06,64.27,
2017-03-07,64.4,
2017-03-08,64.99,
2017-03-09,64.73,
2017-03-10,64.93,
2017-03-13,64.71,
2017-03-14,64.41,
2017-03-15,64.75,
2017-03-16,64.64,
2017-03-17,64.87,
2017-03-20,64.93,
2017-03-21,64.21,
2017-03-22,65.03,
2017-03-23,64.87,
2017-03-24,64.98,
2017-03-27,65.1,
2017-03-28,65.29,
2017-03-29,65.47,
2017-03-30,65.71,
2017-03-31,65.86,
2017-04-03,65.55,
2017-04-04,65.73,
2017-04-05,65.56,
2017-04-06,65.73,
2017-04-07,65.68,
2017-04-10,65.53,
2017-04-11,65.48,
2017-04-12,65.23,
2017-04-13,64.95,
2017-04-17,65.48,
2017-04-18,65.39,
2017-04-19,65.04,
2017-04-20,65.5,
2017-04-21,66.4,
2017-04-24,67.53,
2017-04-25,67.92,
2017-04-26,67.83,
2017-04-27,68.27,
2017-04-28,68.46,
2017-05-01,69.41,
2017-05-02,69.3,
2017-05-03,69.08,
2017-05-04,68.81,
2017-05-05,69,
2017-05-08,68.94,
2017-05-09,69.04,
2017-05-10,69.31,
2017-05-11,68.46,
2017-05-12,68.38,
2017-05-15,68.43,
2017-05-16,69.41,
2017-05-17,67.48,
2017-05-18,67.71,
2017-05-19,67.69,
2017-05-22,68.45,
2017-05-23,68.68,
